stemmed_content,sentiment_label
"['terima', 'kasih', 'tokopedia', 'moga', 'sukses', 'selalu', 'jempol', 'atas']",Positif
['bagus'],Positif
"['segera', 'baik', 'bayar', 'market', 'place', 'lot', 'tidak', 'laku', 'bayar']",Negatif
"['singkat', 'padat', 'jelas']",Netral
"['coba', 'dulu']",Netral
"['kode', 'referral', 'ku', 'yvfyee']",Netral
['mantap'],Positif
"['jangan', 'downlod', 'agen', 'shopeenya', 'tidak', 'profesional', 'layan', 'kek', 'asu']",Negatif
['lumayan'],Netral
"['kab', 'nganjuk', 'jatim', 'belum', 'bayar', 'pajak', 'pbb', 'lewat', 'tokped', 'mohon', 'segera', 'adakan', 'kedirisudah', 'soal', 'nya']",Netral
"['alih', 'biaya', 'aplikasi', 'gratis', 'ongkir', 'jam', 'lebih', 'senang', 'tingalkan', 'aplikasi', 'tak', 'respek', 'keluh', 'konsumen']",Positif
['mantap'],Positif
"['bantu', 'usaha', 'cari', 'hasil', 'bakat', 'hasil', 'karya', 'se', 'orang', 'jual', 'konten', 'bayar', 'produk', 'konten', 'jual', 'tampil', 'bad', 'aplikasi', 'cs', 'kes', 'buru', 'chat', 'tanya', 'kebelet', 'berak', 'olshop', 'indonesia', 'untuk', 'pe', 'bisnis', 'modal']",Positif
"['kode', 'email', 'masuk']",Netral
['kesal'],Netral
"['bagus', 'sekali']",Positif
['bagus'],Positif
['best'],Netral
"['halo', 'kak', 'akun', 'jual', 'retas', 'hubungin', 'email', 'eccomersetiktok', 'suruh', 'bikin', 'baru', 'akun', 'beku', 'langkah', 'suruh', 'bikin']",Netral
"['aplikasi', 'dunia', 'buka', 'enak', 'rumit']",Netral
"['seluruh', 'fiturnya', 'cukup', 'lumayan', 'shopee', 'emas', 'kurang', 'muas', 'tangan', 'serah', 'pihak', 'tiga', 'sangat', 'buat', 'atur', 'rugi', 'susah', 'jual', 'beli', 'emas', 'shopee', 'terlalu', 'besar', 'biaya', 'biaya', 'titip', 'kurang', 'jumlah', 'berat', 'emas', 'jual', 'emas', 'tidak', 'semua', 'saldo', 'tahan', 'tidak', 'sama', 'lain', 'jual', 'emas', 'semua', 'saldo', 'tahan']",Negatif
"['sangat', 'batu', 'sangat']",Netral
"['makin', 'kesini', 'makin', 'kesana', 'deh', 'sopi', 'tahu', 'nonaktiv', 'bilang', 'pemeliharaharaan', 'pret', 'sekali', 'lah']",Netral
"['kerang', 'jasa', 'kirim', 'cuma', 'shopee', 'express', 'super', 'lot', 'berteletele']",Negatif
"['bagus', 'gampang']",Positif
"['untung', 'ribu', 'nunggunya', 'minggu', 'cair', 'barang', 'taek', 'dicustomer']",Netral
"['alhamdulalah', 'aplikasi', 'bagus']",Positif
"['saldo', 'affiliate', 'cair', 'tiktok', 'shop', 'indonesia', 'tutup', 'order', 'order', 'jalan', 'saldo', 'cair', 'barang', 'mana']",Netral
"['gimana', 'update', 'shoppe', 'tidak', 'ulang', 'ulang', 'luluh']",Negatif
"['kasih', 'rating', 'bintang', 'kasih', 'rating', 'bintang', 'platform', 'jlas']",Positif
"['tidak', 'tokped', 'paylater']",Negatif
"['agen', 'kurang', 'seleksi']",Netral
"['guna', 'seller']",Netral
"['kalau', 'login', 'gagal', 'terus']",Netral
"['pas', 'mah', 'registrasi', 'gambar', 'lapor', 'nunggu']",Netral
"['download', 'download', 'aplikasi', 'download', 'selaku', 'gagal']",Netral
['oke'],Positif
"['platfom', 'jual', 'buruk', 'jual', 'bumbu', 'bakso', 'blokir', 'dukung', 'platfoom', 'parah', 'jual', 'layak', 'lolos', 'burukk', 'buruk', 'bintang', 'layan', 'buruk']",Negatif
"['mantap', 'jual']",Positif
"['sangat', 'muas', 'belanja', 'sini']",Netral
"['suka', 'tiktokshop', 'untung', 'seller']",Positif
"['alhamdulillah', 'terima', 'kasih', 'tok']",Positif
"['aplikasi', 'sangat', 'bantu']",Positif
['oke'],Positif
"['cukup', 'baik', 'lah', 'kalau', 'buka', 'shopee', 'tunggu', 'sinyal', 'nya', 'bagus', 'baru', 'deh', 'apdol']",Positif
['mantap'],Positif
"['cuma', 'mau', 'tanya', 'shopee', 'jadi', 'tidak', 'user', 'friendly', 'gin', 'deh', 'sering', 'bug', 'ngefreeze', 'terus', 'ekspedisi', 'lama', 'sekali', 'ngeri', 'parah', 'sumpah', 'bikin', 'tidak', 'mood', 'sekali', 'kalau', 'saran', 'sibuk', 'upgrade', 'banyak', 'fitur', 'coba', 'upgrade', 'fitur', 'jauh', 'lebih', 'baik', 'minimal', 'smooth', 'tidak', 'bug', 'tbtb', 'yaa', 'soal', 'pakai', 'apl', 'shopee', 'bukan', 'baru', 'sekali', 'jadi', 'suka', 'kesal', 'tidak', 'enak', 'dulu']",Negatif
"['shopee', 'makin', 'tidak', 'jelas', 'makin', 'ribet', 'asal', 'main', 'hapus', 'akun', 'akun', 'blokir', 'perangkat', 'blokir', 'nya', 'hapus', 'produk', 'larang', 'nya', 'jangan', 'akun', 'nya', 'sama', 'perangkat', 'nya', 'blokir', 'parah', 'sistem', 'nya', 'makin', 'jempol', 'bawah', 'jempol', 'bawah', 'jempol', 'bawah', 'jempol', 'bawah', 'jempol', 'bawah', 'lebih', 'enak', 'toped', 'tidak', 'ribet']",Negatif
['bagus'],Positif
"['keren', 'seru', 'banyak', 'promo']",Netral
"['dana', 'refund', 'entah', 'tidak', 'guna', 'belanja']",Negatif
"['kecewa', 'pakai', 'aplikasi', 'video', 'posting', 'tayang', 'mentok', 'tayang', 'pakai', 'aplikasi', 'video', 'posting', 'tayang', 'puluh', 'ribu', 'baik', 'mudah', 'hapus', 'akun']",Positif
"['aplikasi', 'errormakin']",Netral
"['simpel', 'praktis']",Netral
"['mau', 'coba', 'pakai', 'tokopedia', 'moga', 'tidak', 'kecewa']",Negatif
"['buka', 'toko', 'bagus', 'kaya', 'toko', 'eh', 'nyaman', 'toko', 'buka', 'usaha', 'jual', 'butuh', 'modal', 'muter', 'modal', 'cair', 'muter', 'modal', 'tolong', 'toko', 'mggu', 'cair']",Positif
"['kak', 'permisi', 'bikin', 'toko', 'nik', 'kepake', 'akun', 'asli', 'kak', 'selesai', 'terima', 'kasih']",Positif
"['qweasf', 'abba', 'qw', 'eracb']",Netral
"['kerja', 'sebuwa', 'perus']",Netral
"['min', 'kok', 'tiba', 'log', 'out', 'terus', 'tidak', 'masuk']",Negatif
['mantap'],Positif
"['seller', 'barangmurahdonk', 'kasih', 'ingat', 'barang', 'tidak', 'kirim', 'hampir', 'minggu', 'status', 'resi', 'tidakvalid', 'kalau', 'tidak', 'usah', 'pakai', 'anteraja', 'sangat', 'lama', 'sekali']",Negatif
"['lumayan', 'bagus']",Positif
"['tipu', 'saldo', 'jual', 'toko', 'transfer', 'transfer']",Netral
['god'],Netral
"['cair', 'dana', 'toko', 'lamasiklus', 'putar', 'modal', 'jamin']",Netral
"['kena', 'langgar', 'maju', 'bikin', 'langgan']",Netral
"['tiktok', 'shop', 'parah', 'aplikasi', 'up', 'date', 'verifikasi', 'akun', 'akun', 'sulit', 'data', 'verifikasi', 'cair', 'dana', 'sungguh', 'resah', 'aplikasi', 'akun', 'hilang', 'bejitu', 'banyakbanyak', 'dana', 'cair', 'dalam']",Negatif
['bagus'],Positif
"['hello', 'tiktok', 'seller', 'center', 'mohon', 'baik', 'taut', 'akun', 'tiktok']",Positif
['lot'],Negatif
"['tidak', 'mendaptarya']",Negatif
['mantap'],Positif
"['sangat', 'puas', 'belanja', 'sini', 'jempol', 'atas', 'jempol', 'atas']",Positif
"['aplikasi', 'download', 'sih', 'aplikasih', 'an', 'coba']",Netral
"['suka', 'macet']",Positif
['oke'],Positif
"['promonya', 'tambah']",Netral
['bantu'],Positif
"['benar', 'sih', 'hadiah', 'buat', 'guna', 'baru', 'mau', 'chekout', 'tidak', 'fitur', 'cod', 'l', 'sesal', 'dowload', 'nya']",Negatif
"['jempol', 'atas', 'jempol', 'atas', 'jempol', 'atas', 'jempol', 'atas']",Netral
"['ruwet', 'kerja', 'iklan', 'wae', 'anggel']",Netral
"['tidak', 'cod']",Negatif
"['ap', 'nya', 'bagus', 'kirim', 'nya', 'cepat', 'lumayan', 'berat', 'hp', 'its', 'oke', 'lah', 'maaf', 'kata', 'kata', 'cela', 'lipat', 'tangan']",Positif
"['download', 'aplikasi', 'pesan', 'hadiah', 'eh', 'tenyata', 'tidak', 'ad']",Negatif
"['oke', 'boss']",Positif
['good'],Positif
"['shopee', 'sekarang', 'sering', 'error']",Negatif
"['mantap', 'jiwa']",Positif
"['langgar', 'akun', 'beku', 'bulandan', 'jual', 'kasih', 'pree', 'order', 'kasihan', 'order', 'cetak', 'moga', 'ulas', 'kembang', 'lagijika', 'tembang', 'naik', 'bintang', 'terima', 'kasih']",Positif
"['beri', 'nyaman', 'bos', 'ku', 'biar', 'tidak', 'kecewa', 'bos']",Negatif
"['biasa', 'tuh', 'free', 'ongkir', 'kok', 'tidak', 'semua', 'free', 'ongkir', 'tanggal', 'sesuai', 'iklan']",Negatif
"['mantap', 'gratis']",Positif
"['bantu', 'usaha', 'kaya']",Positif
"['topp', 'tidak', 'perlu', 'dkata']",Negatif
['leletkaliaplikasikau'],Netral
"['baru', 'masuk', 'hadiah', 'mantul', 'jempol', 'atas']",Netral
"['buat', 'lapor', 'coba', 'hack', 'malah', 'hpku', 'blokir', 'tidak', 'install', 'hp', 'aneh']",Negatif
"['enak', 'jidat', 'kaula', 'tiktok', 'blokir', 'produk', 'sesuai', 'terang', 'ukur', 'baju', 'salahin']",Netral
"['moga', 'manfaat', 'toko', 'laris']",Positif
"['semenja', 'update', 'baru', 'ganti', 'hp', 'samsung', 'sih', 'ultra', 'loggin', 'tiktok', 'seller', 'hp', 'gambar', 'captcha', 'muncul', 'muter']",Netral
"['sulit', 'buat', 'update', 'terus', 'jadi', 'males', 'mau', 'download', 'maaf']",Negatif
"['susah', 'masukin', 'produkribet']",Negatif
"['shopee', 'belanja', 'sesuai', 'sayang', 'servernya', 'lot', 'donk', 'baik', 'biar', 'lodingnya', 'cepat', 'pesawat', 'jet']",Positif
"['daftar', 'jelasmasa', 'kasi', 'kode', 'verifikasi']",Netral
"['beli', 'sih', 'pls']",Netral
"['promo', 'gratis', 'ongkir', 'jasa', 'kirim', 'sicepat', 'durasi', 'sampai', 'lama', 'jadi', 'jeleek', 'ganti', 'silemot', 'lewat', 'tanggal', 'estimasi', 'tiba', 'paket', 'belum', 'alamat', 'terima', 'jempol', 'bawah', 'jempol', 'bawah', 'jempol', 'bawah']",Netral
"['kirain', 'semua', 'ongkir', 'sama', 'barang', 'kasih', 'bintang', 'thanks', 'sms']",Positif
"['banyak', 'jual', 'nya', 'tukang', 'tipu', 'harus', 'shopee', 'buat', 'atur', 'ketat', 'tidak', 'buat', 'nama', 'besar', 'shopee', 'jadi', 'jelek']",Negatif
"['tutup', 'buka', 'suruh', 'verifikasi', 'dokumen', 'masuk', 'ktp', 'capai', 'batas', 'akun', 'mau', 'kecewa']",Negatif
"['shopee', 'kok', 'makin', 'kesini', 'makin', 'lama', 'voucher', 'gratis', 'ongkir', 'nya', 'kan', 'tidak', 'seru', 'jadi']",Negatif
"['terima', 'kasih', 'tiktok']",Positif
"['coba', 'dulu', 'kalau', 'memang', 'bagus', 'kasih', 'bintang']",Positif
"['biar', 'bintang']",Netral
"['banyak', 'free', 'ongk', 'rnya', 'bbrpa', 'toko', 'banyak', 'promo', 'tar', 'k', 'tks', 'lipat', 'tangan']",Netral
['bagus'],Positif
"['kasih', 'b', 'ntang', 'dulu', 'kalau', 'aman', 'trpercaya', 'baru', 'naikin', 'level', 'bintang']",Positif
['bagus'],Positif
"['shopee', 'apa', 'jadi', 'mudah', 'trmks', 'shopee']",Positif
"['mula', 'jual', 'tiktok', 'shop', 'moga', 'lancar']",Netral
"['bos', 'cari', 'cepat', 'maximal', 'barang', 'terima', 'dukung', 'umkm', 'bisnis', 'lancar', 'cepat', 'kembang']",Positif
"['jo', 'ss']",Netral
"['good', 'aplikasi']",Positif
"['belum', 'bukti', 'gc', 'percaya']",Netral
"['apa', 'sih', 'masa', 'update', 'lma', 'bangt', 'padahal', 'baru', 'ngisi', 'paket', 'kok', 'ginih']",Netral
"['banyak', 'toko', 'produk', 'belum', 'masuk', 'ecommerce', 'overall', 'bantu', 'banyak', 'promo', 'dong']",Positif
['mana'],Netral
"['update', 'otomatis', 'dong', 'manja']",Netral
"['ribet', 'dagang', 'tiktokdikit', 'langsung', 'non', 'aktifkanya', 'tutup', 'permanen', 'dagang', 'tiktok', 'shop']",Netral
"['tampil', 'menu', 'beda', 'sama', 'oren', 'heran', 'barang', 'sama', 'kok', 'murah', 'oren', 'mahal', 'tokped', 'filter', 'harga', 'murah', 'malah', 'nongol', 'bukan', 'barang', 'kira', 'cari', 'wajah', 'malaikat', 'wajah', 'malaikat', 'wajah', 'malaikat', 'wajah', 'malaikat', 'wajah', 'malaikat', 'wajah', 'malaikat', 'wajah', 'malaikat', 'wajah', 'malaikat']",Netral
['oke'],Positif
"['baru', 'pertama', 'kali', 'download', 'pakai', 'traktir', 'guna', 'baru', 'rp', 'makasih', 'tokped']",Netral
"['butuh', 'baik', 'aplikasi', 'perifikasi', 'email', 'masuk', 'masuk', 'kali', 'coba', 'coba']",Positif
"['shopee', 'sering', 'eror', 'si']",Netral
"['cara', 'belanja', 'gampang']",Netral
['suka'],Positif
"['kasih', 'identitas', 'lengkap', 'kurir', 'nomor', 'telfon', 'aktif', 'kirim', 'selalu', 'tidak', 'tepat', 'waktu']",Netral
['bagus'],Positif
"['paylater', 'sekarang', 'kok', 'bunga', 'banyak', 'meski', 'potong', 'gratis', 'ongkir', 'bayar', 'tetap', 'mirip', 'paylater', 'disc', 'ongkir']",Netral
"['masuk', 'akun', 'shop', 'seller', 'gambar', 'konfirmasi', 'muncul']",Netral
"['maaf', 'mau', 'review', 'barang', 'tidak', 'update', 'tidak', 'mau', 'instal', 'ulang', 'tidak']",Negatif
"['sekarang', 'biaya', 'layan', 'biaya', 'tangan', 'tidak', 'tentu', 'harga', 'ongkir', 'nya', 'tidak', 'minimal', 'order', 'ribu', 'gilir', 'c', 'o', 'tidak', 'gratis', 'ongkirnya', 'bijak', 'usaha', 'tidak', 'bijak', 'buat', 'langgan', 'beli', 'sekrang', 'lebih', 'senang', 'belnja', 'tiktok', 'wajah', 'senyum', 'hati', 'wajah', 'materialistis', 'wajah', 'materialistis', 'lebih', 'murah', 'banyak', 'diskon', 'tiap', 'hari']",Negatif
"['bintang', 'bikin', 'susah']",Negatif
['nice'],Netral
"['admin', 'tiktok', 'shop', 'akun', 'band', 'langgar', 'pelangaran', 'berat', 'jual', 'rumit', 'atur', 'aneh', 'aneh']",Netral
"['cair', 'dana', 'habis', 'modal', 'dehribet', 'ketentuannyaribet', 'masukin', 'produk', 'kena', 'qc', 'jual', 'cemilan', 'hackernya', 'kacau', 'baik']",Positif
"['mantaptp', 'ribet', 'upload', 'photo', 'produk']",Netral
"['aah', 'tidak', 'simbiosis', 'mutualisme']",Negatif
['oke'],Positif
['manfaat'],Positif
['mantab'],Netral
"['mudah', 'cepat', 'cumansemoga', 'depan', 'simple']",Positif
"['shope', 'smkin', 'lamo', 'makin', 'mahal', 'gra', 'ngundang', 'artis', 'benamo', 'perlu', 'dana', 'banyak', 'merka', 'jadi', 'bnykla', 'biaya', 'ny']",Netral
"['cukup', 'bagus']",Positif
"['ngajuin', 'paylater', 'tolak', 'terus', 'padahal', 'data', 'benar', 'muka', 'benar', 'ktp', 'benar', 'susah', 'bukan', 'sekali', 'kali', 'beberapa', 'puluh', 'kali', 'coba', 'tetap', 'tolak']",Negatif
"['vertifikasi', 'gambar', 'masuk']",Netral
['puas'],Positif
"['wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",Netral
"['susah', 'didonlot', 'keluar', 'sendiri']",Negatif
"['selalu', 'bohong', 'kalau', 'sophie', 'pinjam']",Negatif
"['wort', 'it', 'sekali', 'guys', 'kalian', 'wajib', 'download', 'yaa']",Netral
"['ganti', 'nama', 'toko', 'buka', 'aplikasi', 'langsung', 'halaman', 'akun', 'toko', 'akun', 'toko']",Netral
"['aplikasi', 'bagus', 'bingung', 'jual', 'promosi']",Positif
['mantul'],Netral
['oke'],Positif
['good'],Positif
['keren'],Netral
"['tindak', 'supplier', 'suka', 'ubah', 'fee', 'affiliate', 'sepi', 'kasih', 'fee', 'ramai', 'turun', 'gabung', 'goto', 'keluh', 'langgan', 'menghandle', 'robot', 'bodoh', 'empati']",Positif
"['baik', 'fitur', 'ulas', 'negatif', 'rating', 'ulas', 'negatif', 'tambah', 'presentase', 'keterlambatanya', 'sih', 'tolong', 'perhati', 'selernya', 'model', 'manja', 'customer', 'sellernya', 'injak', 'injak', 'sadar', 'kaya', 'seller', 'tok', 'tok']",Positif
"['abis', 'update', 'malah', 'tambah', 'lot', 'sih', 'parahh', 'wajah', 'senyum', 'air', 'mata']",Negatif
"['dear', 'tokopedia', 'maaf', 'kasih', 'bintang', 'dulu', 'yaa', 'benar', 'sangat', 'suka', 'bantu', 'program', 'tukar', 'tambah', 'gadget', 'tokopedia', 'mula', 'baru', 'pertama', 'kali', 'jual', 'hp', 'bekas', 'mbok', 'kasih', 'notif', 'notice', 'ket', 'aplikasi', 'proses', 'kece', 'fisik', 'hp', 'lama', 'lepas', 'tempered', 'glass', 'bagai', 'ngikut', 'instruksi', 'alhasil', 'hp', 'cuma', 'laku', 'k', 'padahal', 'pas', 'kurir', 'datang', 'bilang', 'harus', 'laku', 'k', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",Positif
['oke'],Positif
['oke'],Positif
['muantap'],Netral
"['waktu', 'mau', 'buka', 'kolom', 'komentar', 'ulas', 'terang', 'download', 'tunggu', 'tunggu', 'lama', 'eh', 'gagal']",Negatif
"['muncul', 'tik', 'tok', 'shop', 'salah', 'atur', 'susah', 'uploed', 'produklenyapkan', 'aplikasi', 'dimunculin', 'lagigak', 'olshop']",Negatif
"['pesan', 'kirim', 'balikin', 'larinyadi', 'susah', 'upload', 'produk', 'produk', 'jual', 'tiba', 'blokir', 'langgar', 'lama', 'jual', 'kabur', 'tiktok', 'seller']",Negatif
"['shopee', 'memang', 'bagus', 'kirim', 'cepat']",Positif
"['syarat', 'sulit', 'dokumen', 'ktp', 'puya']",Netral
"['lumayan', 'sih', 'aplikasi']",Netral
"['sangat', 'bagus']",Positif
"['lag', 'anjigg', 'masa', 'sinyal', 'tidak', 'kuota', 'banyak', 'tidak', 'kamu', 'gin', 'kan', 'toioi']",Negatif
"['ramadhan', 'berkah', 'lipat', 'tangan']",Netral
"['ladang', 'aplikasi', 'sangat', 'lambat']",Negatif
"['empat', 'dulu']",Netral
"['mantap', 'tap', 'tap']",Positif
"['top', 'sekali', 'terus', 'amanah', 'kalau', 'tidak', 'cocok', 'barang', 'pas', 'datang', 'returnpun', 'dkasih', 'gratis']",Negatif
"['tidak', 'kecewa']",Negatif
"['pop', 'n', 'dc']",Netral
['bagus'],Positif
"['versi', 'baru', 'kok', 'tidak', 'instal']",Negatif
"['sering', 'ngebug', 'serius', 'kesal', 'amet']",Netral
['fungsi'],Netral
"['coba', 'moga', 'kecewa']",Negatif
"['aplikasi', 'mantul', 'detik', 'sekali']",Netral
"['login', 'alas', 'trllu', 'kirim', 'kode', 'kode', 'parah', 'komplin', 'kali', 'kali', 'solusi', 'email', 'penuh', 'retorika', 'cs', 'selesai', 'parah']",Negatif
"['tambah', 'daerah', 'ku', 'dong', 'sabu', 'raijua', 'ntt']",Netral
"['senang', 'belanja', 'tokopedia']",Positif
"['belanja', 'lebih', 'praktis', 'tidak', 'pakai', 'ribet', 'harga', 'banyak', 'pilih', 'kwalitas', 'muas', 'pokok', 'belanja', 'shopee', 'tks', 'shopee']",Negatif
"['lipat', 'tangan', 'warna', 'kulit', 'cerah', 'wajah', 'marah']",Netral
"['dih', 'paan', 'nau', 'ganti', 'nama', 'tiktok', 'seler', 'senter', 'ubh', 'nama', 'tik', 'tok', 'ubah', 'responnya', 'respon', 'toko', 'nama', 'ganti', 'tiktoknya', 'ganti']",Netral
"['daftar', 'ribetnya', 'aplikasi', 'ribet', 'upload', 'video', 'ribet', 'upload', 'foto', 'ribet', 'tinjau', 'ribet', 'cair', 'saldo']",Netral
"['akhir', 'akhir', 'jadi', 'susah', 'buka', 'shopee', 'keluar', 'sendiri', 'selalu', 'kata', 'halaman', 'sedang', 'baik', 'menu', 'utama', 'terus', 'padahal', 'hapus', 'chache', 'update', 'aplikasi', 'memori', 'hape', 'sisa', 'hampir', 'gb', 'akhir', 'normal', 'cara', 'install', 'ulang']",Netral
"['mau', 'login', 'tidak', 'notif', 'buat', 'verif', 'nomer', 'aktif', 'tidak', 'masuk', 'ampun', 'makin', 'aneh', 'shopee', 'ongkir', 'mahal', 'lelet', 'kalau', 'mau', 'cari', 'lewat', 'gambar', 'tidak', 'sekarangg', 'jelek']",Negatif
"['aplikasi', 'didownload']",Netral
"['coba', 'dulu']",Netral
"['ko', 'tidak', 'lihat', 'shopee', 'live', 'y', 'darivtgl', 'agustus', 'sekarang', 'tidak', 'buka', 'video', 'live', 'jual']",Negatif
"['puas', 'gratis', 'ongkir', 'teruss']",Positif
"['utama', 'toktok', 'aplikasi', 'ecommerce', 'ilegal', 'kaya', 'jajah', 'model', 'dana', 'seller', 'tahan', 'h', 'rugi', 'seller', 'main', 'kasih', 'pinalti', 'aplikasi', 'tolol', 'orenijo', 'beda', 'tolol', 'bikin', 'atur', 'seller', 'mending', 'usir', 'toktok', 'indonesia', 'untung', 'kapitalis', 'kedok', 'umkm', 'beli', 'sepi', 'algoritma', 'monopoli', 'seller', 'jilat', 'orang', 'sukses', 'aplikasi', 'buka', 'buang', 'kuota']",Netral
"['bantu', 'ibuibu', 'rumah', 'tangga']",Positif
"['langgar', 't', 'c']",Netral
['mantap'],Positif
"['suka', 'henti', 'sendiri', 'aplikasi', 'nya', 'kecewa', 'banyak', 'vidio', 'bikin', 'lola', 'hp', 'kentang']",Netral
['cakap'],Netral
"['payah', 'tambah', 'sebal', 'aplikasinyah', 'truz', 'cashback', 'digital', 'cepat', 'sangat', 'habisnyah', 'apa', 'tsayat', 'rugi', 'y', 'wajah', 'konyol']",Netral
"['aplikasi', 'babi']",Netral
['bagus'],Positif
['top'],Netral
['oke'],Positif
"['moga', 'tiktok', 'kali', 'toko', 'dia', 'layan', 'optimal', 'sukses']",Netral
"['pas', 'login', 'suruh', 'daftar', 'akun', 'verifikasi', 'seller', 'back', 'stuck', 'verifikasi', 'akun', 'app', 'tiktok', 'seller']",Netral
['oke'],Positif
"['cuapek', 'produk', 'blokir', 'laku', 'ulas', 'positif', 'heran', 'lihat', 'tiktok', 'sensitif', 'bingits']",Netral
"['ganti', 'nama', 'talu', 'loading', 'baik', 'cepat', 'tunggu']",Positif
"['aplikasi', 'jual', 'hapus', 'jual', 'langsung', 'enak', 'aplikasi', 'pisah']",Netral
"['makin', 'tidak', 'ngotak', 'ongkirnya', 'blnja', 'ribu', 'baru', 'gratis', 'ongkir', 'itu', 'tidak', 'full', 'cuma', 'paro', 'mana', 'sekarang', 'biaya', 'layan', 'lebih', 'enjoy', 'shopee', 'dulu', 'kalau', 'byar', 'ongkir', 'mahal', 'lebih', 'baik', 'blnja', 'offline']",Negatif
"['paham', 'memmakainya', 'harap', 'detail']",Netral
"['dana', 'caircair', 'parah']",Negatif
"['mulai', 'november', 'voucher', 'bebas', 'ongkir', 'tidak', 'gabung', 'pakai', 'voucher', 'cashback', 'jumlah', 'voucher', 'diskon', 'cashback', 'makin', 'tip', 'saat', 'alih', 'aplikasi', 'tetangga']",Negatif
"['teknis', 'tokopedia', 'cukup', 'tarik', 'mudah', 'belanja', 'tidak', 'suka', 'notifikasi', 'tidak', 'penting', 'selalu', 'muncul', 'bahkan', 'lebih', 'x', 'hari', 'tidak', 'aplikasi', 'shopee', 'sama', 'sekali', 'tidak', 'notifikasi', 'debut', 'event', 'pesan', 'jual', 'kena', 'update', 'status', 'transaksi', 'pihak', 'tokopedia', 'benah', 'kena', 'notifikasi', 'bagi', 'orang', 'mungkin', 'rasa', 'ganggu']",Negatif
"['chat', 'sama', 'driver', 'shopee', 'food', 'tidak']",Negatif
"['sangat', 'buruk', 'selalu', 'bug', 'lot', 'terlalu', 'berat', 'padahal', 'device', 'pada', 'baik', 'baru', 'buka', 'makin', 'benar', 'malah', 'makin', 'hancur', 'baca', 'keluh', 'guna', 'jangan', 'update', 'perhati', 'keluh', 'apa', 'ada', 'ulas', 'tingkat', 'bintang', 'kalau', 'developer', 'enggan', 'baca', 'keluh', 'guna']",Negatif
"['sekarang', 'tidak', 'gratis', 'ongkir', 'nya']",Negatif
"['update', 'kok', 'tidak', 'shopee', 'food', 'dong', 'direfresh', 'tetap', 'tidak', 'alternatif', 'buat', 'shopee', 'food']",Negatif
['bagus'],Positif
"['tiktok', 'shop', 'buka', 'bekerjasama', 'tokpedtoko', 'tiktok', 'shopsaya', 'stok', 'anggap', 'kosong', 'isi', 'stoknyatrus', 'stok', 'aktif']",Netral
"['gambar', 'verifikasi', 'muncul']",Netral
"['harap', 'baik', 'tokopedia', 'ganggu', 'konektivitas', 'putus', 'terus']",Positif
['mantap'],Positif
"['shopee', 'memang', 'toop', 'markotoop', 'jempol', 'atas', 'jempol', 'atas', 'jempol', 'atas']",Netral
['bagus'],Positif
"['aplikasi', 'lemmott']",Netral
"['shopee', 'makin', 'lama', 'makin', 'lot', 'suka', 'tidak', 'muncul', 'gambar', 'padahal', 'jrngn', 'kencang', 'abis', 'lalu', 'klik', 'lama', 'sangat', 'respon', 'menit', 'terkadang', 'mau', 'cek', 'baru', 'lihat', 'malah', 'tidak', 'kesimpen', 'baik', 'mungkin', 'terlalu', 'banyak', 'fitur', 'kali', 'makanya', 'shopee', 'jadi', 'lot', 'kayak', 'gin', 'bagus', 'sih', 'apk', 'pakai', 'beberapa', 'fitur', 'tawar', 'jikalau', 'jadi', 'lamban', 'begini', 'mending', 'kurang', 'fitur', 'tidak', 'terlalu', 'penting', 'contoh', 'jangan', 'terlalu', 'banyak', 'game', 'shopee']",Negatif
"['aplikasi', 'sangat', 'batu', 'mudah', 'banyak', 'untung', 'promo', 'dapat', 'chasbacknya', 'kendala', 'partner', 'jasa', 'kirim', 'kali', 'barang', 'hilang', 'kali', 'barang', 'kota', 'malah', 'mohon', 'lapak', 'nakal', 'baned', 'banyak', 'sekarang', 'lapak', 'tipu', 'bagaimana', 'jual', 'a', 'malah', 'kirim', 'z', 'jauh', 'deskripsi']",Positif
